Date,OpenReliance,HighReliance,LowReliance,CloseReliance,VolumeReliance
13-09-2019 04:45,1211.6,1217,1207.1,1212.15,1713884
13-09-2019 05:45,1214.8,1215.15,1209.55,1211.4,954223
13-09-2019 06:45,1214,1215.65,1208.05,1213.45,1052888
13-09-2019 07:45,1211.2,1219.9,1211.15,1218.4,1725703
13-09-2019 08:45,1216.2,1228.5,1215,1226.25,2014049
13-09-2019 09:45,1226.25,1228.1,1225.8,1227.1,428552
16-09-2019 03:45,1193.7,1225.6,0,1205.8,3654871
16-09-2019 04:45,1201,1215,1199.85,1214,2726266
16-09-2019 05:45,1210.4,1218.9,1210,1214,1700378
16-09-2019 06:45,1213.5,1215,1205.6,1207.6,1815801
16-09-2019 07:45,1208.45,1213,1205.55,1209.3,1719942
16-09-2019 08:45,1211.65,1212.7,1206.5,1209.75,1915899
16-09-2019 09:45,1209.65,1212.6,1209.65,1210.75,671667
17-09-2019 03:45,1210.95,1210.95,0,1205.7,0
17-09-2019 04:45,1206.8,1208.75,1201.5,1205.1,1604701
17-09-2019 05:45,1202.9,1206.85,1202.15,1203.1,1246123
17-09-2019 06:45,1203.1,1206.5,1202,1203.45,1264742
17-09-2019 07:45,1205.65,1205.65,1193.8,1195,2455710
17-09-2019 08:45,1199.8,1202,1193.8,1195,3010477
17-09-2019 09:45,1195.05,1198.65,1195,1196.95,728144
18-09-2019 03:45,1204.9,1216.15,0,1205.15,0
18-09-2019 04:45,1209.75,1210.05,1197.25,1200.85,2234856
18-09-2019 05:45,1200.6,1203.5,1199.05,1200.2,983143
18-09-2019 06:45,1201.7,1208.5,1200.05,1208.2,1500058
18-09-2019 07:45,1205.6,1209.8,1201.6,1206.8,1781054
18-09-2019 08:45,1205.3,1207.8,1202,1205,1552681
18-09-2019 09:45,1205.05,1210.5,1203.55,1209.2,657061
19-09-2019 03:45,1207.4,1209.25,0,1204.35,0
19-09-2019 04:45,1206.4,1208.85,1200.5,1204.2,1084158
19-09-2019 05:45,1203.85,1206.5,1187.25,1189.55,1200380
19-09-2019 06:45,1204.9,1205,1172.9,1177.1,3097212
19-09-2019 07:45,1186.8,1187.6,1172.9,1181.55,2015467
19-09-2019 08:45,1178.3,1184.4,1177.5,1179.85,1924086
19-09-2019 09:45,1179.7,1180.65,1176.5,1179,523078
20-09-2019 03:45,1186.1,1187.6,0,1177.95,0
20-09-2019 04:45,1175.8,1229,1174.5,1225.55,7149004
20-09-2019 05:45,1206.45,1268.55,1206.45,1257.25,14906957
20-09-2019 06:45,1258,1260.75,1243.6,1252.3,4637220
20-09-2019 07:45,1249.8,1257.35,1248,1255.5,2442187
20-09-2019 08:45,1251,1262.8,1250,1254.8,5731354
20-09-2019 09:45,1254.8,1256.6,1250.95,1253.7,2100397
23-09-2019 03:45,1275,1281,0,1243.2,3126385
23-09-2019 04:45,1240.8,1259,1235.6,1256.5,3058460
23-09-2019 05:45,1256.65,1259,1246.25,1246.9,2218665
23-09-2019 06:45,1254.9,1258,1246.25,1250.55,1658517
23-09-2019 07:45,1248.6,1253.5,1241.6,1241.6,1797990
23-09-2019 08:45,1244.3,1248.6,1237.35,1240.85,3003720
23-09-2019 09:45,1240.85,1240.9,1235,1237.6,426878
24-09-2019 03:45,1243.6,1284.9,0,1284.4,0
24-09-2019 04:45,1276.1,1298.8,1272.55,1288.25,7775553
24-09-2019 05:45,1292.6,1293.7,1282.35,1288.95,3450482
24-09-2019 06:45,1287.05,1294.75,1285.1,1290.75,1862374
24-09-2019 07:45,1285.9,1294.75,1285,1289.65,2575489
24-09-2019 08:45,1290.25,1293.9,1272,1278.4,5259281
24-09-2019 09:45,1278.35,1279.4,1276.55,1277,655741
25-09-2019 03:45,1281.95,1295,0,1290.3,0
25-09-2019 04:45,1291.95,1294,1285.15,1289.7,2071743
25-09-2019 05:45,1291,1291.85,1276.7,1282.25,2217464
25-09-2019 06:45,1284.85,1288,1282,1286,1216606
25-09-2019 07:45,1284.15,1287,1278.1,1280.7,1507386
25-09-2019 08:45,1282.9,1283.5,1269.4,1279.8,3093894
25-09-2019 09:45,1279.75,1284.3,1277.7,1279.55,563170
26-09-2019 03:45,1290.45,1298.75,0,1294.5,0
26-09-2019 04:45,1294,1296.45,1286,1287.45,2155705
26-09-2019 05:45,1289.95,1292.5,1283.5,1286.35,1457886
26-09-2019 06:45,1290,1291.7,1283.5,1288.75,1230479
26-09-2019 07:45,1290.3,1293.4,1287.05,1290.4,1131707
26-09-2019 08:45,1292.75,1297.9,1288.7,1296.2,3153562
26-09-2019 09:45,1296.2,1298.5,1295.8,1296.5,1337702
27-09-2019 03:45,1292.5,1314.1,0,1309.7,0
27-09-2019 04:45,1309.6,1311,1306,1306.95,1898628
27-09-2019 05:45,1307.5,1314.9,1306,1312.05,2028870
27-09-2019 06:45,1313.25,1314.45,1309.2,1312,1336600
27-09-2019 07:45,1312.4,1313.4,1307,1310.95,1540008
27-09-2019 08:45,1311.4,1311.4,1302.65,1309.2,2659671
27-09-2019 09:45,1309.3,1309.65,1307,1307,541088
30-09-2019 03:45,1310.05,1319.9,0,1316.6,0
30-09-2019 04:45,1312.95,1319.3,1311,1318.65,2421581
30-09-2019 05:45,1316.8,1325,1315.5,1321.75,3315975
30-09-2019 06:45,1323.4,1323.7,1311.05,1318.7,2918329
30-09-2019 07:45,1314.2,1324,1313.45,1321.8,2190666
30-09-2019 08:45,1322.25,1335,1320,1331.7,5467210
30-09-2019 09:45,1331.85,1335.65,1331,1333.5,1091568
01-10-2019 03:45,1336,1341.75,0,1335,0
01-10-2019 04:45,1331.1,1338.85,1325.65,1338.05,1861057
01-10-2019 05:45,1336.25,1340,1332,1332.5,1346865
01-10-2019 06:45,1335.2,1335.95,1322.7,1327.35,1437141
01-10-2019 07:45,1325.85,1330.05,1293.55,1298.1,3086704
01-10-2019 08:45,1305.45,1316.3,1293.55,1302.3,3392888
01-10-2019 09:45,1301.75,1305.95,1301,1304.45,650515
03-10-2019 03:45,1284.4,1309.7,0,1306.05,0
03-10-2019 04:45,1307.6,1313,1302.2,1312.85,1855950
03-10-2019 05:45,1305.95,1313.35,1304.5,1310.95,1627623
03-10-2019 06:45,1310.8,1312,1307.5,1309.5,1098022
03-10-2019 07:45,1309.75,1311,1303.9,1309.9,1502767
03-10-2019 08:45,1310.7,1314.7,1306.15,1310.3,1446731
03-10-2019 09:45,1310.5,1312.2,1309.3,1311.55,450229
04-10-2019 03:45,1318.05,1327.9,0,1325.1,0
04-10-2019 04:45,1325.4,1328.6,1322.15,1325.85,1146930
04-10-2019 05:45,1324.85,1326.95,1318.2,1320,1803398
04-10-2019 06:45,1324,1327,1319,1320.45,1625357
04-10-2019 07:45,1321.95,1324,1304.05,1314.3,2571415
04-10-2019 08:45,1310.5,1315.9,1306.05,1306.5,2111227
04-10-2019 09:45,1306.55,1308.75,1306.15,1307.95,474904
07-10-2019 03:45,1310,1320.7,0,1316.75,0
07-10-2019 04:45,1317.3,1319.25,1311,1313.65,1050666
07-10-2019 05:45,1312.5,1317.5,1311,1313.65,830504
07-10-2019 06:45,1314.7,1315.4,1312.2,1314.65,1060801
07-10-2019 07:45,1314.7,1315,1305.3,1308.7,1478740
07-10-2019 08:45,1309.4,1314.5,1305.3,1309.1,1597436
07-10-2019 09:45,1309.75,1311.45,1305.75,1307,327856
09-10-2019 03:45,1308.9,1310.1,0,1303.3,0
09-10-2019 04:45,1305.1,1306.65,1292.6,1296.8,2335184
09-10-2019 05:45,1298.25,1303.45,1296.05,1298.5,1665806
09-10-2019 06:45,1300.2,1307.25,1297.05,1305.4,1633891
09-10-2019 07:45,1305.75,1314,1303.3,1309.2,1814166
09-10-2019 08:45,1312.25,1325.9,1307.4,1325.2,3738997
09-10-2019 09:45,1325.4,1329.9,1325.3,1328.8,706941
10-10-2019 03:45,1325,1365.95,0,1359.8,0
10-10-2019 04:45,1363.8,1365.95,1357.35,1358.4,3111324
10-10-2019 05:45,1359.85,1360.9,1352.5,1357.9,2944487
10-10-2019 06:45,1358.85,1362.6,1355.6,1358.75,2587697
10-10-2019 07:45,1361.15,1367.85,1355.6,1363.65,4079211
10-10-2019 08:45,1365.3,1366.1,1360,1363.3,3679836
10-10-2019 09:45,1363.2,1363.2,1360,1360.15,1151152
11-10-2019 03:45,1364.2,1365.55,0,1355.7,0
11-10-2019 04:45,1357.8,1360.25,1347.65,1350.5,2364605
11-10-2019 05:45,1351.7,1355.5,1344.5,1347.5,2042525
11-10-2019 06:45,1346.3,1350.9,1336.7,1349.05,1844372
11-10-2019 07:45,1344.6,1359.75,1343.95,1357,2097441
11-10-2019 08:45,1353.2,1359.75,1348.4,1353,2400565
11-10-2019 09:45,1353,1353.65,1349.05,1350,615535
14-10-2019 03:45,1359.75,1360.55,0,1357.55,0
14-10-2019 04:45,1355,1362.65,1354.55,1358.5,1032265
14-10-2019 05:45,1358.85,1362.9,1357.5,1360.6,1572685
14-10-2019 06:45,1360.2,1362,1355.65,1357.6,1068430
14-10-2019 07:45,1359,1361,1351,1360,1437982
14-10-2019 08:45,1359.05,1364,1353.8,1358,3195213
14-10-2019 09:45,1358,1358.8,1355.9,1357.3,614061
15-10-2019 03:45,1360,1364.85,0,1362,0
15-10-2019 04:45,1362,1364.5,1360.35,1362.75,900825
15-10-2019 05:45,1362.75,1368,1362,1367.3,1484688
15-10-2019 06:45,1366.1,1368.8,1363.35,1365,859355
15-10-2019 07:45,1365.15,1367.4,1363.25,1367,797242
15-10-2019 08:45,1366.2,1370,1363.9,1364.25,1521486
15-10-2019 09:45,1364,1366,1362,1364.15,547401
16-10-2019 03:45,1368.75,1379.25,0,1372.5,0
16-10-2019 04:45,1372.5,1373.6,1369.35,1371.05,1670574
16-10-2019 05:45,1371.1,1372.45,1366.1,1368.3,1802005
16-10-2019 06:45,1367.65,1370.9,1366.4,1370.55,1230440
16-10-2019 07:45,1367.8,1371.7,1366.5,1370.5,2469736
16-10-2019 08:45,1369.9,1373,1363.95,1373,4632877
16-10-2019 09:45,1372.9,1375.45,1368.15,1372.35,1703581
17-10-2019 03:45,1375.65,1383,0,1378.5,0
17-10-2019 04:45,1380.7,1382.25,1374.2,1377.35,2185554
17-10-2019 05:45,1374.95,1382,1374.2,1379.95,1197579
17-10-2019 06:45,1380,1386.65,1379.55,1386,1327735
17-10-2019 07:45,1383.4,1390,1382.2,1387.25,1729100
17-10-2019 08:45,1388,1399,1385.15,1398.25,2871001
17-10-2019 09:45,1398.3,1399,1394.05,1395,598690
18-10-2019 03:45,1403.1,1410.8,0,1407.75,0
18-10-2019 04:45,1405,1427.7,1404,1418.5,6646748
18-10-2019 05:45,1421.2,1425,1416.35,1423.6,2472504
18-10-2019 06:45,1420.4,1426.5,1420,1422.4,2411100
18-10-2019 07:45,1424.9,1426.5,1418.5,1421.45,2224279
18-10-2019 08:45,1424,1424,1416.35,1418,3607166
18-10-2019 09:45,1418,1422.8,1412.15,1416.35,2933245
22-10-2019 03:45,1423.9,1436.5,0,1426.5,0
22-10-2019 04:45,1430.5,1431,1417.4,1423,3748612
22-10-2019 05:45,1422.85,1425.25,1420,1423.85,1511743
22-10-2019 06:45,1422.45,1428.4,1404.7,1416.05,3579304
22-10-2019 07:45,1420.05,1420.3,1404.15,1407.3,2928783
22-10-2019 08:45,1412.85,1415,1404.15,1412.5,3018923
22-10-2019 09:45,1412.9,1419.5,1410.45,1414.15,2434645
23-10-2019 03:45,1413.6,1425.8,0,1420.15,0
23-10-2019 04:45,1418.1,1425.8,1411.65,1412.95,1582991
23-10-2019 05:45,1418.15,1419.05,1408,1412.2,1850310
23-10-2019 06:45,1408.85,1412.65,1400.6,1402.6,1764250
23-10-2019 07:45,1404.25,1407.5,1388.85,1393.65,2202435
23-10-2019 08:45,1403.05,1405,1383.25,1391.2,4531555
23-10-2019 09:45,1391.45,1395,1391.25,1394.15,705533
24-10-2019 03:45,1400,1405,1389.05,1392.6,0
24-10-2019 04:45,1392.6,1394.7,1386.75,1388.9,572949
24-10-2019 05:45,1388.9,1398.45,1388.25,1398.3,535085
24-10-2019 06:45,1398.4,1410,1396.7,1406.5,1300643
24-10-2019 07:45,1406.65,1421.4,1404.65,1417.95,2025986
24-10-2019 08:45,1417.95,1441.35,1411.35,1434.7,3692555
24-10-2019 09:45,1434.95,1436.15,1431.55,1435,633297
25-10-2019 03:30,0,1436.45,0,1436.45,47278
25-10-2019 04:30,1441.45,1441.45,1425.95,1426.35,0
25-10-2019 05:30,1429.9,1429.95,1421.6,1426.35,1298412
25-10-2019 06:30,1426.35,1427.7,1421.5,1423.55,805242
25-10-2019 07:30,1423.6,1424,1411.6,1416.2,1817864
25-10-2019 08:30,1416.7,1423.5,1413.65,1417.25,1527302
25-10-2019 09:30,1417.4,1434.95,1416.85,1431.2,3778165
27-10-2019 11:45,0,1431.2,0,1431.2,0
27-10-2019 12:45,0,1431.2,0,0,615543
27-10-2019 13:45,0,1434.25,0,1434.25,707307
29-10-2019 03:45,1450,1459,1443.95,1458.5,1114175
29-10-2019 04:45,1458.3,1468,1458.3,1465.1,1930809
29-10-2019 05:45,1465.1,1470.9,1465,1467.85,1672634
29-10-2019 06:45,1467.85,1475.9,1465.95,1473.5,1375104
29-10-2019 07:45,1473.5,1476.35,1471.7,1473.75,1027325
29-10-2019 08:45,1474,1480,1462.25,1465.2,2320772
29-10-2019 09:45,1465.2,1472,1463.6,1471,917587
30-10-2019 03:45,1478,1478,1460.35,1468,0
30-10-2019 04:45,1468,1469.6,1463,1468.15,671683
30-10-2019 05:45,1468.2,1475,1467,1471.2,1031248
30-10-2019 06:45,1471.25,1475,1468.5,1472.2,816626
30-10-2019 07:45,1472.2,1476.4,1471.05,1473.15,830339
30-10-2019 08:45,1473.55,1479.95,1469.45,1478.15,1377985
30-10-2019 09:45,1478.3,1484.55,1478,1482,934253
31-10-2019 03:45,1483,1489.45,1474.35,1479.25,0
31-10-2019 04:45,1479.25,1479.7,1471,1475.6,944727
31-10-2019 05:45,1475.75,1475.9,1465,1470.85,1052291
31-10-2019 06:45,1470.8,1471.65,1467.3,1469.2,555175
31-10-2019 07:45,1469.2,1469.7,1462.2,1466.65,910637
31-10-2019 08:45,1466.65,1472.8,1462.15,1463.7,1930606
31-10-2019 09:45,1463.75,1467.4,1461.7,1464.9,990886
01-11-2019 03:45,1455,1461.8,1450,1452.55,0
01-11-2019 04:45,1452.45,1452.55,1444.4,1447.8,967194
01-11-2019 05:45,1448,1448.7,1441,1446,717602
01-11-2019 06:45,1446,1448.95,1445.1,1448.35,548525
01-11-2019 07:45,1448.35,1455.15,1444.75,1454.05,821089
01-11-2019 08:45,1454.25,1459.9,1450.8,1458.5,1628458
01-11-2019 09:45,1457.5,1459.75,1454.15,1456.9,522496
04-11-2019 03:45,1466.4,1471,1462.65,1463.7,0
04-11-2019 04:45,1463.8,1465.9,1457.3,1460.15,809876
04-11-2019 05:45,1460.3,1464.15,1458,1459.5,572581
04-11-2019 06:45,1459.45,1460,1445.65,1447.95,1563085
04-11-2019 07:45,1447.9,1455.6,1445.1,1455.05,872262
04-11-2019 08:45,1455,1458.3,1450.05,1455.3,1076680
04-11-2019 09:45,1455.25,1461.8,1454.85,1460.55,569923
05-11-2019 03:45,1464,1468.85,1452.65,1454.2,0
05-11-2019 04:45,1454.2,1459.2,1451.3,1452.5,540121
05-11-2019 05:45,1452.5,1452.6,1445.7,1446.05,691014
05-11-2019 06:45,1446.2,1447,1441.2,1442.2,1099529
05-11-2019 07:45,1441.95,1450.7,1441,1448.75,860009
05-11-2019 08:45,1448.5,1450.5,1442.5,1449,1154852
05-11-2019 09:45,1449,1449,1445.9,1447.3,518128
06-11-2019 03:45,1442.5,1446.4,1430,1434.65,0
06-11-2019 04:45,1434.65,1437.55,1428.65,1429.9,892770
06-11-2019 05:45,1430,1445.3,1429.25,1439.65,1741628
06-11-2019 06:45,1439.75,1441.6,1436.25,1438.8,648760
06-11-2019 07:45,1438.75,1443.8,1437.7,1439.35,690664
06-11-2019 08:45,1439.1,1440.85,1434.4,1434.55,999707
06-11-2019 09:45,1434.55,1435.7,1430,1432.85,386098
07-11-2019 03:45,1437.15,1449,1432.2,1446.3,0
07-11-2019 04:45,1446.3,1452.9,1441.5,1449.3,897893
07-11-2019 05:45,1449.35,1449.75,1442.95,1445,699952
07-11-2019 06:45,1445,1446,1442,1442.6,808663
07-11-2019 07:45,1442.65,1449.15,1441.85,1448.3,667552
07-11-2019 08:45,1448.2,1463,1444.95,1461,1342449
07-11-2019 09:45,1461,1462.6,1458.6,1458.6,687717
08-11-2019 03:45,1448,1456.75,1445.15,1448.65,0
08-11-2019 04:45,1448.65,1449.6,1442.25,1443.95,887368
08-11-2019 05:45,1443.95,1446,1442.85,1445.55,615778
08-11-2019 06:45,1445.5,1459.65,1445.5,1456.4,843500
08-11-2019 07:45,1456.4,1456.85,1445.1,1448.45,693298
08-11-2019 08:45,1448.45,1453,1442.6,1443.2,803280
08-11-2019 09:45,1443.2,1447.7,1441.3,1445,363701
11-11-2019 03:45,1438.9,1443.75,1435,1437.6,0
11-11-2019 04:45,1437.45,1443.95,1437,1440.15,403803
11-11-2019 05:45,1440.15,1440.25,1425.5,1426.5,1122843
11-11-2019 06:45,1426.5,1428,1422.9,1426.35,589825
11-11-2019 07:45,1426.35,1429.8,1424.5,1428.3,572117
11-11-2019 08:45,1428.15,1432.4,1425.55,1427.6,1115964
11-11-2019 09:45,1428.55,1429.5,1426.2,1427,525828
13-11-2019 03:45,1431,1451.5,1430,1448.75,0
13-11-2019 04:45,1448.75,1462.1,1448.7,1460.4,2400719
13-11-2019 05:45,1460.35,1471.85,1460.3,1463.95,2020238
13-11-2019 06:45,1463.95,1472,1463.5,1470,971328
13-11-2019 07:45,1469.85,1475,1463.75,1472.2,1096658
13-11-2019 08:45,1472.5,1475,1468,1472.6,1554233
13-11-2019 09:45,1472.6,1475.85,1466.65,1472.3,1055672
14-11-2019 03:45,1476.6,1481.3,1465,1467.45,0
14-11-2019 04:45,1467.4,1473.95,1459.3,1468,1013813
14-11-2019 05:45,1468,1468.45,1462.5,1464.75,870225
14-11-2019 06:45,1464.75,1466.3,1461.6,1463.6,480024
14-11-2019 07:45,1463.5,1468,1461,1466.95,739255
14-11-2019 08:45,1466.95,1467.05,1462.55,1465.2,1056195
14-11-2019 09:45,1465.5,1465.8,1456.85,1458.6,701684
15-11-2019 03:45,1466.6,1473.35,1464.1,1469.3,0
15-11-2019 04:45,1469.5,1486.75,1469,1479.5,1888401
15-11-2019 05:45,1479.5,1484.6,1478,1481.85,1084490
15-11-2019 06:45,1481.9,1482.95,1478.2,1480.4,483290
15-11-2019 07:45,1480.35,1482,1476,1479,595195
15-11-2019 08:45,1478.95,1481.9,1469.1,1469.7,1311209
15-11-2019 09:45,1469.7,1471.4,1463.9,1466.85,672601
18-11-2019 03:45,1470,1486,1470,1478.7,0
18-11-2019 04:45,1478.85,1479.3,1471.3,1473,560745
18-11-2019 05:45,1472.95,1474.15,1460,1461.1,904857
18-11-2019 06:45,1461,1465.95,1457.2,1463,676976
18-11-2019 07:45,1463,1464,1460.1,1464,383674
18-11-2019 08:45,1463.95,1464.55,1458.45,1459,1251931
18-11-2019 09:45,1459.05,1460.45,1456.2,1460.3,742842
19-11-2019 03:45,1468,1485,1465.25,1474.65,0
19-11-2019 04:45,1474.6,1489,1474.55,1486,1605632
19-11-2019 05:45,1485.95,1496.85,1483,1495.25,2255124
19-11-2019 06:45,1495.1,1511.45,1495.05,1510.8,3243479
19-11-2019 07:45,1510.85,1510.95,1503.7,1506,1279399
19-11-2019 08:45,1505.7,1509.85,1496.55,1509.6,2247915
19-11-2019 09:45,1509.45,1514.9,1508.7,1511.15,1233121
20-11-2019 03:45,1557,1572,1547.3,1565.7,0
20-11-2019 04:45,1565.95,1569.9,1562.75,1564.9,1613690
20-11-2019 05:45,1564.55,1564.85,1560,1563.95,1255754
20-11-2019 06:45,1563.85,1564.95,1561,1562,799563
20-11-2019 07:45,1561.85,1562.45,1551.75,1553.5,2137059
20-11-2019 08:45,1553.5,1556.6,1543.3,1547.8,2662226
20-11-2019 09:45,1547.45,1549.35,1544.2,1546.1,1059109
21-11-2019 03:45,1544,1555.7,1533,1533.7,0
21-11-2019 04:45,1533.4,1539.6,1529.3,1530.7,996047
21-11-2019 05:45,1530.7,1538.9,1528.6,1535.55,829095
21-11-2019 06:45,1535.85,1546.35,1535.35,1544.6,721414
21-11-2019 07:45,1544.4,1544.95,1535.7,1536.55,609117
21-11-2019 08:45,1536.65,1542.3,1534.2,1536.45,943511
21-11-2019 09:45,1536.45,1541.5,1535.8,1537.6,521178
22-11-2019 03:45,1542.9,1569.45,1539.05,1560.55,0
22-11-2019 04:45,1560.55,1560.55,1545.75,1549.1,1461566
22-11-2019 05:45,1549.15,1549.5,1540.6,1543.2,987169
22-11-2019 06:45,1543.2,1545.85,1537.65,1544.65,772269
22-11-2019 07:45,1544.6,1550,1544.1,1545.9,821950
22-11-2019 08:45,1546,1549,1540,1545.2,1476070
22-11-2019 09:45,1545.65,1549.5,1543.5,1548.05,807725
25-11-2019 03:45,1551.5,1564.65,1551.5,1559.5,0
25-11-2019 04:45,1559.5,1561.5,1554.15,1555.55,870830
25-11-2019 05:45,1555.55,1561,1554.85,1559.75,621466
25-11-2019 06:45,1559.75,1563.4,1555.1,1555.5,635514
25-11-2019 07:45,1555.6,1560,1553.1,1557.7,850321
25-11-2019 08:45,1557.35,1563.25,1555.1,1562.5,1129911
25-11-2019 09:45,1562.45,1563,1560.7,1561.7,419743
26-11-2019 03:45,1570.2,1576.05,1562,1563.45,0
26-11-2019 04:45,1563.05,1566.85,1558.1,1564.75,929521
26-11-2019 05:45,1564.75,1565.95,1562.05,1563.85,668221
26-11-2019 06:45,1563.85,1569.5,1563.85,1568.8,752777
26-11-2019 07:45,1568.75,1569.4,1564.8,1567.95,822956
26-11-2019 08:45,1567.9,1573,1558.4,1558.75,6593247
26-11-2019 09:45,1558.8,1563.95,1556.75,1563.75,4393542
27-11-2019 03:45,1559.8,1565.4,1556.1,1561.3,0
27-11-2019 04:45,1561.25,1567.85,1559.05,1561.4,749543
27-11-2019 05:45,1561.45,1563.8,1559.05,1562.55,314283
27-11-2019 06:45,1562.5,1564.75,1558.35,1560.8,372403
27-11-2019 07:45,1560.35,1567.4,1560.35,1563.8,473047
27-11-2019 08:45,1563.8,1569.75,1562,1568.95,988113
27-11-2019 09:45,1569,1575.5,1568.85,1575.1,554946
28-11-2019 03:45,1573,1581.2,1564,1579.5,0
28-11-2019 04:45,1579.65,1579.75,1573.6,1575.4,683024
28-11-2019 05:45,1575.4,1575.5,1571.1,1573.35,650306
28-11-2019 06:45,1573.6,1578,1573,1577,567994
28-11-2019 07:45,1576.85,1580,1576.05,1577.85,685189
28-11-2019 08:45,1577.85,1580.65,1574.75,1579.1,1286206
28-11-2019 09:45,1579.1,1584.1,1578.3,1580.3,622973
29-11-2019 03:45,1579.8,1580.15,1565,1568.45,0
29-11-2019 04:45,1568.45,1569.55,1561.05,1564,1203623
29-11-2019 05:45,1564,1565,1549.5,1553.65,1621360
29-11-2019 06:45,1553.6,1560,1553.5,1558.6,938352
29-11-2019 07:45,1558.6,1559,1551.3,1551.75,810941
29-11-2019 08:45,1551.9,1557.45,1550.65,1552.05,1383444
29-11-2019 09:45,1552.05,1553.4,1548,1553,865561
02-12-2019 03:45,1583.75,1614.3,1579.55,1590,0
02-12-2019 04:45,1589.65,1595.45,1583.75,1589.15,1875319
02-12-2019 05:45,1589.1,1593,1587.4,1589.55,1124674
02-12-2019 06:45,1589.7,1589.8,1581.15,1584.1,1179396
02-12-2019 07:45,1584.1,1586.85,1581.6,1586.15,944531
02-12-2019 08:45,1586.15,1587.9,1578.05,1585.95,1702618
02-12-2019 09:45,1585.95,1590.25,1584.35,1586.8,872587
03-12-2019 03:45,1592,1593.5,1578.75,1583.95,0
03-12-2019 04:45,1583.95,1585.35,1576.6,1579.1,886211
03-12-2019 05:45,1579.1,1580.4,1572.6,1577.45,953985
03-12-2019 06:45,1577.5,1580,1574.2,1575.25,654007
03-12-2019 07:45,1575.1,1579,1575.1,1577.9,442285
03-12-2019 08:45,1577.9,1584.2,1575.25,1578.5,1025626
03-12-2019 09:45,1578.5,1583.95,1576.95,1582,475732
04-12-2019 03:45,1572.15,1577.5,1563,1564.75,0
04-12-2019 04:45,1564.65,1569,1560,1561.35,691816
04-12-2019 05:45,1561.3,1561.3,1552,1552.8,904768
04-12-2019 06:45,1553,1555.1,1541.15,1541.5,1494887
04-12-2019 07:45,1541.35,1543.6,1533.85,1542,1862858
04-12-2019 08:45,1542.05,1555.95,1535.9,1552.85,2212883
04-12-2019 09:45,1552.9,1554.65,1550.75,1554,846562
05-12-2019 03:45,1572.95,1579.6,1556.35,1560.15,0
05-12-2019 04:45,1560.2,1567.75,1557.75,1565,1107326
05-12-2019 05:45,1565.3,1566.75,1559,1562.15,834900
05-12-2019 06:45,1562.15,1564.9,1560,1561.9,641006
05-12-2019 07:45,1561.9,1562.9,1558.8,1560.05,605186
05-12-2019 08:45,1560.05,1560.7,1544,1550.5,1847759
05-12-2019 09:45,1550.2,1553.6,1546.85,1550.75,629065
06-12-2019 03:45,1552,1568,1551.85,1564.1,0
06-12-2019 04:45,1564.25,1564.45,1552.35,1552.35,746691
06-12-2019 05:45,1552.6,1553.2,1541.4,1548.55,936650
06-12-2019 06:45,1548.6,1555.8,1547.35,1554,486884
06-12-2019 07:45,1553.95,1557.6,1547.2,1550.7,623184
06-12-2019 08:45,1551,1555.6,1545.1,1554.95,1126758
06-12-2019 09:45,1554.95,1557.4,1554.4,1555,552361
09-12-2019 03:45,1558.15,1558.5,1546.65,1551.6,0
09-12-2019 04:45,1551.6,1569.55,1551.1,1565.6,1122662
09-12-2019 05:45,1565.6,1568.8,1563.5,1566.5,602352
09-12-2019 06:45,1566.45,1577.4,1566.45,1574.05,1155928
09-12-2019 07:45,1574.1,1574.9,1568.15,1568.6,655027
09-12-2019 08:45,1568.6,1574.3,1565.7,1572.3,637073
09-12-2019 09:45,1572.3,1573.75,1570.55,1572.95,397140
10-12-2019 03:45,1573.3,1573.3,1562.9,1565.5,0
10-12-2019 04:45,1565.6,1566.4,1556.5,1559,828952
10-12-2019 05:45,1559,1563.5,1558.35,1560.9,490327
10-12-2019 06:45,1560.25,1561.5,1557,1560,451630
10-12-2019 07:45,1559.9,1563,1555.1,1556.05,447531
10-12-2019 08:45,1556.05,1562,1554.15,1561.6,980045
10-12-2019 09:45,1561.45,1565,1561.45,1564.9,439722
11-12-2019 03:45,1555.1,1574.3,1550.8,1565.55,0
11-12-2019 04:45,1565.35,1568,1557.5,1560.45,678241
11-12-2019 05:45,1560.4,1560.5,1555.15,1556.5,447183
11-12-2019 06:45,1556.5,1557.3,1551.95,1555,557280
11-12-2019 07:45,1555.15,1557.5,1553.05,1555.1,462411
11-12-2019 08:45,1555.1,1564.5,1553.1,1562.7,1382028
11-12-2019 09:45,1562.7,1564.9,1559.45,1561,617094
12-12-2019 03:45,1570.5,1571.35,1563.2,1564.5,0
12-12-2019 04:45,1564.9,1565,1560.2,1560.7,480466
12-12-2019 05:45,1560.75,1562.7,1558.4,1560,544471
12-12-2019 06:45,1560,1561.45,1556.85,1561.4,495816
12-12-2019 07:45,1561.4,1565.95,1559.85,1564.4,534990
12-12-2019 08:45,1564.5,1569.35,1561.85,1568.35,1174970
12-12-2019 09:45,1568.4,1573.3,1564.5,1572,618137
13-12-2019 03:45,1581,1590,1576.55,1582.9,0
13-12-2019 04:45,1582.5,1586.1,1578,1578.8,643056
13-12-2019 05:45,1578.95,1579,1572.4,1574.4,686972
13-12-2019 06:45,1574.4,1580,1573.4,1579.1,572007
